epoch,train_loss,val_loss,epsilon
0,5.824855804443359,5.818309307098389,0
1,5.81302547454834,5.820106506347656,0
2,5.801530838012695,5.789098739624023,0
3,5.773707389831543,5.772050857543945,0
4,5.746070861816406,5.734467506408691,0
5,5.715264320373535,5.714969158172607,0
6,5.666150093078613,5.68430757522583,0
7,5.660711288452148,5.6656341552734375,0
8,5.606698989868164,5.636806488037109,0
9,5.619069576263428,5.597744464874268,0
10,5.592072010040283,5.550443649291992,0
11,5.543641090393066,5.560464859008789,0
12,5.521617889404297,5.537613868713379,0
13,5.515806674957275,5.51190185546875,0
14,5.471184730529785,5.464819431304932,0
15,5.463128089904785,5.462288856506348,0
16,5.42431640625,5.444260597229004,0
17,5.374595642089844,5.405973434448242,0
18,5.315174102783203,5.326251983642578,0
19,5.313567161560059,5.347565650939941,0
20,5.278552055358887,5.3238115310668945,0
21,5.248114585876465,5.2126784324646,0
22,5.208197593688965,5.275308132171631,0
23,5.190668106079102,5.162607192993164,0
24,5.199453353881836,5.167386054992676,0
25,5.092453956604004,5.156657695770264,0
26,5.048556327819824,5.093786239624023,0
27,5.043171405792236,5.075555801391602,0
28,5.01145076751709,5.012694358825684,0
29,4.99193811416626,4.9898834228515625,0
30,4.905078411102295,4.976951599121094,0
31,5.015321731567383,4.870772361755371,0
32,4.973617076873779,4.93287992477417,0
33,4.824924468994141,4.817111015319824,0
34,4.819731712341309,4.718016624450684,0
35,4.722648620605469,4.791717052459717,0
36,4.789060115814209,4.722265720367432,0
37,4.543087959289551,4.775547027587891,0
38,4.675497531890869,4.769694805145264,0
39,4.738936424255371,4.537189483642578,0
40,4.600834846496582,4.671061992645264,0
41,4.64117431640625,4.459169387817383,0
42,4.464932441711426,4.527090072631836,0
43,4.494354724884033,4.51717472076416,0
44,4.425162315368652,4.559037208557129,0
45,4.460334777832031,4.473432540893555,0
46,4.3585524559021,4.424984931945801,0
47,4.56325626373291,4.3190693855285645,0
48,4.273100852966309,4.354016304016113,0
49,4.254274368286133,4.483727931976318,0
50,4.219596862792969,4.252283573150635,0
51,4.238680362701416,4.324928283691406,0
52,4.185703754425049,4.312809467315674,0
53,4.196468353271484,4.182496070861816,0
54,4.224183559417725,4.236879825592041,0
55,4.093686103820801,4.15474796295166,0
56,4.380260467529297,4.0752105712890625,0
57,4.2245774269104,4.351432800292969,0
58,4.279696464538574,4.049223899841309,0
59,4.393592834472656,4.237853050231934,0
60,4.334220886230469,4.158031463623047,0
61,4.16775369644165,4.269195556640625,0
62,4.432694435119629,4.296379089355469,0
63,4.215675354003906,4.186422348022461,0
64,3.9531781673431396,3.960761070251465,0
65,4.269883632659912,4.248044013977051,0
66,4.274837017059326,4.2624287605285645,0
67,4.334855079650879,4.180789470672607,0
68,4.112554550170898,4.083907127380371,0
69,4.061436653137207,3.9679083824157715,0
70,4.312795639038086,4.157724857330322,0
71,4.100213050842285,4.423935890197754,0
72,4.2024006843566895,4.169627666473389,0
73,4.067434310913086,4.104709625244141,0
74,4.397099494934082,4.267889976501465,0
75,4.06941032409668,4.190862655639648,0
76,4.0713090896606445,4.328539848327637,0
77,3.974194288253784,4.042250633239746,0
78,4.116293907165527,4.061772346496582,0
79,4.208691596984863,4.238462448120117,0
80,3.8867712020874023,4.120283126831055,0
81,3.9602646827697754,4.085908889770508,0
82,4.016591548919678,4.103702545166016,0
83,3.92002272605896,3.9696874618530273,0
84,4.187793731689453,4.098374843597412,0
85,4.063718795776367,4.177528381347656,0
86,4.017829895019531,3.9374876022338867,0
87,4.086490631103516,4.1936354637146,0
88,4.0973029136657715,4.038355827331543,0
89,4.057757377624512,4.113241195678711,0
90,3.8773722648620605,3.9846043586730957,0
91,4.284239768981934,4.215753555297852,0
92,4.105236053466797,4.078346252441406,0
93,3.870151996612549,3.996119260787964,0
94,4.0673980712890625,4.110368251800537,0
95,4.04915189743042,4.120613098144531,0
96,4.013519287109375,3.8463799953460693,0
97,4.00710916519165,4.08632755279541,0
98,3.839855670928955,3.9415102005004883,0
99,3.9245169162750244,4.065617561340332,0
