epoch,train_loss,val_loss,epsilon
0,5.824855804443359,5.818309307098389,0
1,5.811936378479004,5.818990707397461,0
2,5.7998046875,5.787597179412842,0
3,5.771224021911621,5.770845413208008,0
4,5.74388313293457,5.732351303100586,0
5,5.713435173034668,5.713126182556152,0
6,5.664266109466553,5.681828498840332,0
7,5.658157825469971,5.6637678146362305,0
8,5.604489326477051,5.634756565093994,0
9,5.617284774780273,5.596124649047852,0
10,5.589977264404297,5.548262119293213,0
11,5.541093826293945,5.557960510253906,0
12,5.518877983093262,5.534740924835205,0
13,5.514313697814941,5.509182453155518,0
14,5.468975067138672,5.461751937866211,0
15,5.460688591003418,5.4592742919921875,0
16,5.421696662902832,5.441723823547363,0
17,5.371712684631348,5.403555393218994,0
18,5.3125505447387695,5.3235578536987305,0
19,5.310796737670898,5.345040321350098,0
20,5.275228500366211,5.320872783660889,0
21,5.245072841644287,5.210082054138184,0
22,5.204931259155273,5.272214889526367,0
23,5.187368392944336,5.159051418304443,0
24,5.196274757385254,5.164182186126709,0
25,5.088393211364746,5.153367042541504,0
26,5.04506778717041,5.090309143066406,0
27,5.039773941040039,5.071969032287598,0
28,5.007640838623047,5.00959587097168,0
29,4.988568305969238,4.986692428588867,0
30,4.900777816772461,4.973459243774414,0
31,5.012310981750488,4.867597579956055,0
32,4.970123291015625,4.929708480834961,0
33,4.820906639099121,4.813316345214844,0
34,4.815458297729492,4.7144269943237305,0
35,4.718603134155273,4.7880330085754395,0
36,4.785698413848877,4.718552589416504,0
37,4.539194107055664,4.772502422332764,0
38,4.672618865966797,4.767267227172852,0
39,4.73661994934082,4.5341081619262695,0
40,4.597797870635986,4.668209075927734,0
41,4.638721942901611,4.455935001373291,0
42,4.461908340454102,4.524457931518555,0
43,4.491727828979492,4.514908790588379,0
44,4.422586441040039,4.55736780166626,0
45,4.458452224731445,4.471380233764648,0
46,4.3558197021484375,4.423128128051758,0
47,4.561453819274902,4.317289352416992,0
48,4.270658493041992,4.352253437042236,0
49,4.252556800842285,4.481635093688965,0
50,4.2179059982299805,4.250835418701172,0
51,4.237229347229004,4.323829650878906,0
52,4.184045314788818,4.3122477531433105,0
53,4.19521427154541,4.181750297546387,0
54,4.223158836364746,4.2355637550354,0
55,4.092672824859619,4.1546454429626465,0
56,4.380202770233154,4.075162410736084,0
57,4.224039554595947,4.35087251663208,0
58,4.279797554016113,4.0490007400512695,0
59,4.39316463470459,4.238313674926758,0
60,4.33419942855835,4.157741546630859,0
61,4.168200492858887,4.269550323486328,0
62,4.4329142570495605,4.296884059906006,0
63,4.216643810272217,4.186859607696533,0
64,3.953890800476074,3.9616451263427734,0
65,4.270538330078125,4.248527526855469,0
66,4.27504825592041,4.262268543243408,0
67,4.335361957550049,4.181992530822754,0
68,4.11314582824707,4.0853424072265625,0
69,4.062080383300781,3.969059467315674,0
70,4.313600540161133,4.158757209777832,0
71,4.101405143737793,4.4233903884887695,0
72,4.203708171844482,4.170628070831299,0
73,4.068538665771484,4.10576057434082,0
74,4.397466659545898,4.269186496734619,0
75,4.071223735809326,4.191925525665283,0
76,4.071873188018799,4.330095291137695,0
77,3.975260019302368,4.044949531555176,0
78,4.117581367492676,4.065030097961426,0
79,4.209367752075195,4.239702224731445,0
80,3.8881118297576904,4.122541427612305,0
81,3.962411403656006,4.088586330413818,0
82,4.018554210662842,4.106558322906494,0
83,3.9214136600494385,3.9726648330688477,0
84,4.1894426345825195,4.101409912109375,0
85,4.06561803817749,4.180276393890381,0
86,4.019861221313477,3.9390103816986084,0
87,4.087699890136719,4.1952362060546875,0
88,4.100240230560303,4.040814399719238,0
89,4.0602874755859375,4.115399360656738,0
90,3.8795993328094482,3.9873580932617188,0
91,4.28546142578125,4.2184224128723145,0
92,4.107553958892822,4.081650257110596,0
93,3.872371196746826,4.000222206115723,0
94,4.070588111877441,4.113897323608398,0
95,4.051359176635742,4.124462127685547,0
96,4.016232490539551,3.851154088973999,0
97,4.010141372680664,4.090306758880615,0
98,3.844287872314453,3.9460935592651367,0
99,3.929330348968506,4.071026802062988,0
